ID_Nac;X;Y
CSp-ÑV_F2-96-0009;-78,233;-2,73
CSp-ÑIV_D2-92-0001;-78,235;-1,415
CSp-ÑV_F2-96-0018;-78,233;-2,678
CSp-ÑV_F2-94-0019;-78,231;-2,693
CSp-ÑV_D4-81-0012;-78,231;-2,654
CSp-ÑIV_D2-90-0022;-78,231;-1,449
CSp-ÑV_F4-84-0043;-78,228;-2,973
CSp-ÑV_B4-93-0047;-78,229;-2,224
CSp-ÑV_B4-93-0045;-78,228;-2,222
CSp-ÑV_F2-96-0011;-78,226;-2,711
CSp-ÑV_D4-100-0003;-78,226;-2,614
CSp-ÑIV_D2-92-0002;-78,227;-1,413
CSp-ÑV_F2-94-0016;-78,223;-2,686
CSp-ÑV_B4-93-0046;-78,224;-2,216
CSp-ÑV_D4-94-0005;-78,223;-2,63
CSp-ÑV_F2-96-0014;-78,223;-2,703
CSp-ÑIV_D2-90-0023;-78,225;-1,389
CSp-ÑV_F2-96-0013;-78,22;-2,7
CSp-ÑIV_D2-90-0020;-78,222;-1,457
CSp-ÑV_F4-84-0044;-78,217;-2,991
CSp-ÑV_F2-94-0012;-78,218;-2,684
CSp-ÑV_D4-81-0013;-78,218;-2,66
CSp-ÑV_D4-94-0006;-78,217;-2,622
CSp-ÑV_F2-96-0041;-78,217;-2,715
CSp-ÑV_F2-81-0018;-78,217;-2,685
CSp-ÑV_F2-96-0022;-78,216;-2,756
CSp-ÑV_D4-100-0004;-78,217;-2,594
CSp-ÑVI_B2-95-0040;-78,215;-3,008
CSp-ÑVI_B2-95-0039;-78,214;-3,002
CSp-ÑV_F2-94-0024;-78,214;-2,67
CSp-ÑV_F2-94-0023;-78,214;-2,669
CSp-ÑV_B4-99-0048;-78,214;-2,238
CSp-ÑV_B4-93-0048;-78,214;-2,236
CSp-ÑV_F2-81-0024;-78,212;-2,759
CSp-ÑV_D2-99-0061;-78,213;-2,369
CSp-ÑV_F2-94-0025;-78,211;-2,673
CSp-ÑV_F2-81-0023;-78,209;-2,767
CSp-ÑV_F2-96-0040;-78,208;-2,734
CSp-ÑV_D4-96-0008;-78,207;-2,647
CSp-ÑV_B4-99-0049;-78,207;-2,245
CSp-ÑV_F2-81-0022;-78,206;-2,771
CSp-ÑV_D2-99-0062;-78,207;-2,369
CSp-ÑV_D4-94-0015;-78,206;-2,648
CSp-ÑVI_B2-95-0041;-78,205;-3,013
CSp-ÑV_D4-94-0007;-78,205;-2,623
CSp-ÑIII_D4-100-0032;-78,208;-0,51
CSp-ÑV_F2-81-0021;-78,205;-2,77
CSp-ÑV_B4-99-0050;-78,205;-2,25
CSp-ÑV_D4-94-0008;-78,204;-2,623
CSp-ÑVI_B2-95-0042;-78,202;-3,018
CSp-ÑIV_D2-92-0008;-78,205;-1,368
CSp-ÑV_B4-99-0051;-78,202;-2,25
CSp-ÑIV_D2-92-0007;-78,203;-1,364
CSp-ÑIV_D2-82-0030;-78,203;-1,417
CSp-ÑV_B4-93-0049;-78,2;-2,248
CSp-ÑIV_D2-82-0029;-78,2;-1,418
CSp-ÑIV_D2-92-0005;-78,199;-1,35
CSp-ÑIV_D2-92-0005;-78,199;-1,35
CSp-ÑV_D4-96-0007;-78,197;-2,648
CSp-ÑV_D4-94-0031;-78,197;-2,609
CSp-ÑV_D4-96-0006;-78,197;-2,62
CSp-ÑIV_D2-90-0002;-78,198;-1,415
CSp-ÑV_D4-94-0014;-78,196;-2,631
CSp-ÑIV_D2-90-0005;-78,198;-1,388
CSp-ÑIV_D2-90-0004;-78,197;-1,376
CSp-ÑV_B4-93-0050;-78,195;-2,255
CSp-ÑIV_D2-82-0027;-78,195;-1,419
CSp-ÑIV_D2-90-0003;-78,195;-1,415
CSp-ÑV_D4-94-0011;-78,192;-2,65
CSp-ÑIV_D2-92-0004;-78,194;-1,393
CSp-ÑV_D4-100-0008;-78,19;-2,656
CSp-ÑV_F2-100-0007;-78,19;-2,672
CSp-ÑIV_D2-82-0026;-78,192;-1,407
CSp-ÑV_D4-94-0013;-78,189;-2,604
CSp-ÑV_D4-94-0004;-78,189;-2,64
CSp-ÑIV_D2-92-0003;-78,19;-1,402
CSp-ÑV_B4-93-0051;-78,188;-2,271
CSp-ÑV_F2-100-0005;-78,185;-2,691
CSp-ÑV_B4-99-0033;-78,186;-2,332
CSp-ÑV_F2-100-0006;-78,184;-2,689
CSp-ÑV_D4-94-0002;-78,184;-2,634
CSp-ÑIV_D2-90-0012;-78,186;-1,411
CSp-ÑV_D4-94-0003;-78,184;-2,638
CSp-ÑV_D4-94-0010;-78,184;-2,643
CSp-ÑV_D4-94-0001;-78,182;-2,625
CSp-ÑV_B4-99-0035;-78,182;-2,331
CSp-ÑV_D2-99-0034;-78,182;-2,335
CSp-ÑV_B4-99-0036;-78,181;-2,332
CSp-ÑV_D4-81-0008;-78,18;-2,647
CSp-ÑV_D4-94-0009;-78,18;-2,644
CSp-ÑIV_D2-90-0013;-78,179;-1,437
CSp-ÑV_D2-99-0037;-78,176;-2,337
CSp-ÑV_B4-86-0055;-78,174;-2,209
CSp-ÑV_D2-99-0054;-78,171;-2,336
CSp-ÑV_D2-99-0058;-78,171;-2,392
CSp-ÑV_D4-96-0002;-78,17;-2,611
CSp-ÑV_D4-96-0003;-78,169;-2,606
CSp-ÑV_D4-96-0001;-78,168;-2,613
CSp-ÑV_B4-86-0047;-78,168;-2,212
CSp-ÑV_B4-99-0052;-78,167;-2,255
CSp-ÑV_D4-81-0007;-78,166;-2,653
CSp-ÑV_D4-96-0005;-78,164;-2,599
CSp-ÑV_B4-86-0046;-78,162;-2,202
CSp-ÑV_D4-96-0004;-78,162;-2,597
CSp-ÑV_D2-99-0057;-78,161;-2,372
CSp-ÑV_B4-99-0053;-78,16;-2,251
CSp-ÑV_D2-99-0055;-78,158;-2,359
CSp-ÑVI_B2-95-0037;-78,156;-3,021
CSp-ÑV_D2-99-0056;-78,156;-2,359
CSp-ÑV_D4-81-0005;-78,154;-2,657
CSp-ÑIV_D2-92-0009;-78,153;-1,454
CSp-ÑIII_D2-93-0032;-78,151;-0,36
CSp-ÑIV_D2-92-0020;-78,148;-1,455
CSp-ÑV_D4-81-0006;-78,145;-2,659
CSp-ÑV_B4-86-0044;-78,146;-2,259
CSp-ÑV_B4-93-0055;-78,144;-2,281
CSp-ÑVI_B2-95-0038;-78,142;-3,033
CSp-ÑV_B4-99-0059;-78,143;-2,322
CSp-ÑV_B4-99-0063;-78,14;-2,299
CSp-ÑV_B4-93-0056;-78,14;-2,279
CSp-ÑV_B4-99-0046;-78,14;-2,247
CSp-ÑV_B4-93-0057;-78,139;-2,278
CSp-ÑV_B2-93-0037;-78,139;-2,136
CSp-ÑV_B4-93-0058;-78,138;-2,283
CSp-ÑIV_D2-82-0010;-78,139;-1,461
CSp-ÑIV_D2-90-0007;-78,139;-1,456
CSp-ÑV_D2-99-0060;-78,137;-2,334
CSp-ÑV_B2-93-0038;-78,137;-2,135
CSp-ÑV_B4-99-0064;-78,137;-2,299
CSp-ÑIV_D2-92-0010;-78,137;-1,449
CSp-ÑV_B4-93-0054;-78,133;-2,3
CSp-ÑIV_D2-82-0007;-78,131;-1,464
CSp-ÑIV_D2-82-0005;-78,13;-1,469
CSp-ÑIV_D2-82-0004;-78,129;-1,472
CSp-ÑIV_D2-92-0011;-78,127;-1,443
CSp-ÑV_B4-99-0044;-78,125;-2,185
CSp-ÑV_D2-86-0035;-78,124;-2,348
CSp-ÑV_B4-93-0040;-78,124;-2,183
CSp-ÑIV_D2-92-0012;-78,125;-1,442
CSp-ÑV_D2-86-0054;-78,122;-2,366
CSp-ÑV_B4-99-0047;-78,121;-2,265
CSp-ÑV_B4-93-0041;-78,121;-2,185
CSp-ÑV_B2-93-0033;-78,121;-2,101
CSp-ÑIV_D2-92-0021;-78,121;-1,423
CSp-ÑIV_D2-92-0021;-78,121;-1,423
CSp-ÑV_D2-86-0053;-78,119;-2,389
CSp-ÑV_B4-99-0045;-78,119;-2,221
CSp-ÑIII_D2-100-0021;-78,12;-0,378
CSp-ÑIV_D2-92-0017;-78,119;-1,422
CSp-ÑV_B4-93-0039;-78,118;-2,17
CSp-ÑV_B2-93-0032;-78,118;-2,096
CSp-ÑIV_D2-92-0018;-78,117;-1,433
CSp-ÑIV_D2-92-0018;-78,117;-1,433
CSp-ÑV_B2-93-0034;-78,114;-2,125
CSp-ÑV_B4-86-0045;-78,113;-2,26
CSp-ÑVI_B2-84-0051;-78,111;-3,037
CSp-ÑV_B4-93-0053;-78,112;-2,291
CSp-ÑIII_D2-93-0028;-78,113;-0,374
CSp-ÑV_B2-93-0035;-78,107;-2,136
CSp-ÑIV_D2-82-0013;-78,105;-1,435
CSp-ÑIV_F4-86-0015;-78,103;-1,891
CSp-ÑIII_D2-100-0022;-78,104;-0,369
CSp-ÑIV_F2-93-0024;-78,102;-1,82
CSp-ÑIV_D2-82-0014;-78,098;-1,434
CSp-ÑV_D2-86-0037;-78,097;-2,392
CSp-ÑIII_D2-100-0024;-78,098;-0,371
CSp-ÑIII_D2-100-0023;-78,097;-0,371
CSp-ÑVI_B2-84-0050;-78,092;-3,03
CSp-ÑV_B4-99-0043;-78,093;-2,181
CSp-ÑIV_F2-93-0025;-78,092;-1,811
CSp-ÑIV_D2-92-0023;-78,091;-1,467
CSp-ÑV_B2-93-0031;-78,089;-2,151
CSp-ÑV_D2-86-0036;-78,086;-2,397
CSp-ÑVI_B2-84-0049;-78,085;-3,027
CSp-ÑIII_D2-93-0029;-78,088;-0,366
CSp-ÑIV_D2-82-0020;-78,085;-1,489
CSp-ÑIII_D2-93-0030;-78,085;-0,367
CSp-ÑIV_D2-90-0014;-78,084;-1,452
CSp-ÑV_B2-93-0036;-78,081;-2,157
CSp-ÑV_B4-86-0030;-78,077;-2,3
CSp-ÑIV_D2-90-0015;-78,078;-1,458
CSp-ÑV_D2-86-0038;-78,074;-2,342
CSp-ÑIV_D2-82-0015;-78,074;-1,429
CSp-ÑIII_D2-93-0033;-78,074;-0,383
CSp-ÑV_B4-86-0029;-78,068;-2,294
CSp-ÑVI_B2-84-0052;-78,065;-3,019
CSp-ÑV_D2-93-0052;-78,066;-2,344
CSp-ÑV_B2-86-0051;-78,066;-2,077
CSp-ÑV_B4-86-0028;-78,065;-2,292
CSp-ÑVI_B2-84-0048;-78,063;-3,022
CSp-ÑIV_F2-99-0029;-78,064;-1,723
CSp-ÑV_B4-86-0033;-78,063;-2,258
CSp-ÑV_B4-86-0034;-78,062;-2,26
CSp-ÑIV_F2-99-0030;-78,062;-1,723
CSp-ÑIV_D2-92-0024;-78,06;-1,489
CSp-ÑIV_D4-86-0019;-78,058;-1,524
CSp-ÑIV_D4-86-0020;-78,058;-1,523
CSp-ÑIV_D2-90-0011;-78,058;-1,4
CSp-ÑIV_D2-90-0010;-78,055;-1,392
CSp-ÑIV_D2-82-0016;-78,053;-1,419
CSp-ÑIV_D2-90-0009;-78,053;-1,381
CSp-ÑIV_D2-90-0008;-78,052;-1,376
CSp-ÑIV_D4-86-0021;-78,052;-1,533
CSp-ÑIII_D2-93-0034;-78,053;-0,395
CSp-ÑV_B4-86-0032;-78,05;-2,255
CSp-ÑIV_D2-82-0017;-78,051;-1,42
CSp-ÑIV_D4-82-0024;-78,051;-1,609
CSp-ÑIV_D2-82-0018;-78,051;-1,77
CSp-ÑIV_F2-93-0026;-78,051;-1,426
CSp-ÑIV_D2-82-0032;-78,051;-1,379
CSp-ÑIV_D2-82-0019;-78,05;-1,428
CSp-ÑIV_F4-86-0016;-78,049;-1,912
CSp-ÑV_B2-93-0030;-78,047;-2,063
CSp-ÑIII_D2-93-0036;-78,049;-0,396
CSp-ÑV_B4-86-0027;-78,047;-2,287
CSp-ÑIV_F2-82-0026;-78,047;-1,688
CSp-ÑIII_D2-100-0030;-78,048;-0,4
CSp-ÑIII_D2-93-0037;-78,047;-0,402
CSp-ÑV_B2-93-0029;-78,045;-2,053
CSp-ÑIV_D4-82-0025;-78,043;-1,652
CSp-ÑVI_B2-89-0117;-78,04;-3,033
CSp-ÑVI_B2-89-0115;-78,04;-3,02
CSp-ÑV_B2-93-0028;-78,04;-2,049
CSp-ÑVI_B2-89-0123;-78,037;-3,035
CSp-ÑIV_D2-90-0019;-78,039;-1,488
CSp-ÑIV_D4-99-0028;-78,037;-1,504
CSp-ÑIV_D2-92-0025;-78,037;-1,491
CSp-ÑV_B4-86-0031;-78,034;-2,259
CSp-ÑV_B2-82-0031;-78,034;-2,123
CSp-ÑIV_F4-86-0017;-78,032;-1,92
CSp-ÑIII_D2-93-0031;-78,03;-0,412
CSp-ÑIII_D2-100-0026;-78,029;-0,419
CSp-ÑIII_D2-100-0027;-78,028;-0,419
CSp-ÑIV_D4-99-0027;-78,027;-1,522
CSp-ÑIV_D4-86-0022;-78,027;-1,569
CSp-ÑIV_D4-86-0023;-78,026;-1,568
CSp-ÑIV_D2-82-0023;-78,026;-1,436
CSp-ÑVI_B2-84-0047;-78,022;-3,04
CSp-ÑIV_D2-82-0022;-78,024;-1,433
CSp-ÑIV_F2-82-0027;-78,022;-1,715
CSp-ÑIV_D2-92-0013;-78,022;-1,354
CSp-ÑIII_D2-100-0029;-78,02;-0,413
CSp-ÑIV_D2-82-0024;-78,019;-1,456
CSp-ÑIV_D4-93-0023;-78,018;-1,555
CSp-ÑVI_B2-89-0119;-78,014;-3,049
CSp-ÑIII_D2-100-0025;-78,018;-0,424
CSp-ÑIV_D2-82-0021;-78,017;-1,434
CSp-ÑIV_D2-92-0015;-78,016;-1,373
CSp-ÑIV_D2-92-0014;-78,015;-1,37
CSp-ÑIV_D4-99-0025;-78,014;-1,538
CSp-ÑIV_D2-90-0016;-78,012;-1,425
CSp-ÑIV_D2-82-0025;-78,01;-1,462
CSp-ÑIII_D2-100-0028;-78,01;-0,42
CSp-ÑIV_D4-93-0020;-78,008;-1,565
CSp-ÑIV_D2-90-0017;-78,008;-1,451
CSp-ÑIV_D4-82-0020;-78,006;-1,575
CSp-ÑIV_D4-82-0023;-78,006;-1,567
CSp-ÑIV_D4-82-0022;-78,006;-1,568
CSp-ÑIV_D4-82-0021;-78,006;-1,572
CSp-ÑIV_D4-93-0022;-78,005;-1,565
CSp-ÑIV_D2-92-0016;-78,005;-1,406
CSp-ÑIV_D4-99-0026;-78,004;-1,525
CSp-ÑVI_B2-89-0122;-78,001;-3,059
CSp-ÑIV_D4-93-0021;-78,004;-1,564
CSp-ÑV_B2-82-0030;-78,003;-2,03
CSp-ÑV_B2-82-0029;-78,003;-2,029
CSp-ÑV_B2-82-0028;-78,002;-2,028
CSp-ÑVI_B2-89-0121;-78;-3,059
CSp-ÑIV_F4-86-0018;-78,001;-1,892
CSp-ÑIV_D2-90-0018;-78,001;-1,473
CSp-OVI_A1-89-0120;-77,998;-3,04
CSp-OIV_E3-93-0018;-77,999;-1,883
CSp-OIV_C3-81-0021;-77,999;-1,5
CSp-OVI_A1-89-0125;-77,996;-3,041
CSp-OIV_C3-81-0019;-77,998;-1,54
CSp-OVI_A1-89-0124;-77,992;-3,038
CSp-OVI_A1-84-0045;-77,989;-3,034
CSp-OVI_A1-84-0046;-77,988;-3,035
CSp-OIV_C3-81-0020;-77,991;-1,52
CSp-OIV_C3-94-0012;-77,991;-1,535
CSp-OIV_E3-93-0017;-77,985;-1,886
CSp-OIV_E3-93-0019;-77,981;-1,943
CSp-OIV_C3-89-0010;-77,98;-1,589
CSp-OIV_C1-90-0020;-77,979;-1,443
CSp-OIV_A3-90-0017;-77,979;-1,312
CSp-OIV_A3-90-0029;-77,978;-1,242
CSp-OIV_E1-93-0027;-77,976;-1,801
CSp-OIV_C1-90-0018;-77,976;-1,396
CSp-OVI_A1-95-0052;-77,972;-3,023
CSp-OVI_A1-89-0127;-77,972;-3,023
CSp-OIV_A3-89-0045;-77,971;-1,32
CSp-OIV_A3-89-0046;-77,969;-1,322
CSp-OIV_A3-81-0026;-77,968;-1,276
CSp-OIV_C3-89-0013;-77,967;-1,576
CSp-OIV_A3-91-0034;-77,967;-1,221
CSp-OIV_E3-82-0016;-77,965;-1,969
CSp-OIV_C3-89-0009;-77,966;-1,641
CSp-OIV_A3-90-0030;-77,963;-1,24
CSp-OIV_E1-99-0032;-77,962;-1,681
CSp-OIV_C3-89-0012;-77,961;-1,581
CSp-OIV_C3-89-0011;-77,956;-1,586
CSp-OIV_A3-91-0048;-77,954;-1,242
CSp-OVI_A1-95-0051;-77,949;-3,024
CSp-OIV_A3-81-0027;-77,952;-1,268
CSp-OIV_C3-89-0005;-77,951;-1,552
CSp-OIV_E3-93-0016;-77,95;-1,876
CSp-OIV_A1-98-0024;-77,95;-1,075
CSp-OIV_A3-91-0035;-77,95;-1,205
CSp-OV_A1-86-0050;-77,946;-2,024
CSp-OIV_A3-91-0036;-77,946;-1,221
CSp-OIV_A3-91-0047;-77,946;-1,213
CSp-OVI_A1-95-0050;-77,942;-3,017
CSp-OIV_E1-99-0031;-77,943;-1,733
CSp-OIV_E3-86-0049;-77,942;-1,984
CSp-OVI_A1-95-0049;-77,94;-3,013
CSp-OIV_A1-98-0025;-77,943;-1,083
CSp-OIV_E3-82-0017;-77,94;-1,987
CSp-OVI_A1-95-0048;-77,936;-3,007
CSp-OV_E3-84-0056;-77,934;-2,985
CSp-OV_E3-84-0057;-77,934;-2,986
CSp-OIV_A1-91-0052;-77,937;-1,076
CSp-OIV_A1-90-0051;-77,932;-1,095
CSp-OV_A1-99-0042;-77,93;-2,116
CSp-OIV_A3-91-0049;-77,928;-1,248
CSp-OIV_A1-98-0026;-77,928;-1,082
CSp-OVI_A1-88-0084;-77,923;-3,003
CSp-OV_E3-84-0054;-77,922;-2,942
CSp-OV_E3-84-0055;-77,922;-2,948
CSp-OIV_C3-89-0006;-77,923;-1,564
CSp-OIV_A3-94-0031;-77,923;-1,172
CSp-OIV_C1-94-0011;-77,923;-1,487
CSp-OV_E3-84-0053;-77,919;-2,934
CSp-OIV_C3-89-0007;-77,922;-1,564
CSp-OIV_C3-94-0010;-77,92;-1,64
CSp-OIV_A1-91-0053;-77,92;-1,081
CSp-OIII_C1-83-0017;-77,92;-0,462
CSp-OIV_A3-91-0037;-77,919;-1,231
CSp-OIV_C1-90-0019;-77,919;-1,409
CSp-OIV_C3-89-0008;-77,918;-1,529
CSp-OIV_C3-98-0008;-77,916;-1,652
CSp-OIV_A1-91-0054;-77,914;-1,082
CSp-OIV_C3-98-0007;-77,913;-1,659
CSp-OIII_C3-93-0011;-77,913;-0,647
CSp-OIV_C3-98-0005;-77,911;-1,665
CSp-OIV_C3-98-0006;-77,911;-1,66
CSp-OIII_C1-83-0018;-77,911;-0,467
CSp-OIV_A1-98-0027;-77,911;-1,076
CSp-OIII_C3-93-0012;-77,911;-0,629
CSp-OIV_E1-86-0026;-77,909;-1,671
CSp-OIV_A1-91-0055;-77,909;-1,073
CSp-OIV_C1-90-0008;-77,907;-1,464
CSp-OIII_C3-83-0014;-77,908;-0,523
CSp-OVI_A1-88-0083;-77,904;-3,006
CSp-OIII_C3-93-0013;-77,907;-0,631
CSp-OIII_E3-93-0025;-77,904;-0,987
CSp-OIV_A1-94-0032;-77,904;-1,164
CSp-OIII_E3-93-0026;-77,903;-0,982
CSp-OIV_A3-81-0028;-77,903;-1,248
CSp-OIII_C1-93-0023;-77,901;-0,464
CSp-OIV_E1-86-0025;-77,899;-1,682
CSp-OIII_E3-93-0027;-77,899;-0,981
CSp-OIV_A1-91-0026;-77,899;-1,042
CSp-OIII_C3-93-0014;-77,899;-0,62
CSp-OIV_C1-98-0004;-77,896;-1,499
CSp-OIV_A1-98-0028;-77,896;-1,07
CSp-OIV_A1-91-0056;-77,896;-1,057
CSp-OIII_C3-93-0015;-77,895;-0,606
CSp-OIV_A1-90-0052;-77,894;-1,082
CSp-OIV_A3-91-0038;-77,893;-1,265
CSp-OIII_C3-83-0015;-77,894;-0,522
CSp-OIII_E3-93-0058;-77,893;-0,945
CSp-OIV_A1-98-0031;-77,893;-1,141
CSp-OIII_E3-86-0023;-77,893;-0,945
CSp-OIV_C1-98-0003;-77,892;-1,499
CSp-OIII_C3-86-0014;-77,892;-0,561
CSp-OIV_E1-99-0024;-77,891;-1,81
CSp-OIV_C3-81-0018;-77,891;-1,5
CSp-OIV_A3-89-0048;-77,89;-1,259
CSp-OIV_C1-98-0002;-77,89;-1,5
CSp-OIV_A1-98-0029;-77,89;-1,117
CSp-OIV_A3-91-0050;-77,89;-1,248
CSp-OIV_A3-90-0028;-77,889;-1,29
CSp-OIV_A3-94-0034;-77,889;-1,187
CSp-OIV_A1-91-0027;-77,889;-1,037
CSp-OIII_C1-92-0024;-77,89;-0,47
CSp-OIV_A3-91-0051;-77,888;-1,255
CSp-OIV_E1-82-0015;-77,886;-1,735
CSp-OIV_A1-91-0028;-77,886;-1,029
CSp-OIV_A3-94-0033;-77,885;-1,171
CSp-OIII_C1-93-0024;-77,885;-0,451
CSp-OIV_A1-91-0029;-77,884;-1,013
CSp-OIV_E1-99-0020;-77,883;-1,749
CSp-OIII_C3-86-0044;-77,883;-0,59
CSp-OIV_A3-90-0027;-77,882;-1,294
CSp-OIII_C3-92-0020;-77,882;-0,517
CSp-OIV_A1-98-0030;-77,882;-1,133
CSp-OIV_A1-90-0054;-77,882;-1,078
CSp-OIII_C1-83-0005;-77,882;-0,462
CSp-OIII_C1-83-0005;-77,882;-0,462
CSp-OIII_C3-92-0018;-77,881;-0,537
CSp-OIV_A3-89-0047;-77,881;-1,297
CSp-OIII_C3-92-0019;-77,881;-0,523
CSp-OIII_C3-92-0021;-77,879;-0,507
CSp-OIV_E1-86-0014;-77,877;-1,724
CSp-OIII_C3-92-0017;-77,877;-0,552
CSp-OIV_C1-98-0001;-77,876;-1,497
CSp-OIII_C3-92-0016;-77,877;-0,555
CSp-OIV_A3-94-0051;-77,877;-1,184
CSp-OIII_C1-86-0043;-77,877;-0,5
CSp-OIII_C3-86-0013;-77,876;-0,563
CSp-OIV_A3-90-0047;-77,875;-1,246
CSp-OIV_C1-91-0010;-77,875;-1,428
CSp-OIV_A3-90-0031;-77,875;-1,211
CSp-OIV_A3-90-0048;-77,874;-1,225
CSp-OIII_E3-86-0024;-77,875;-0,942
CSp-OIV_C3-81-0009;-77,873;-1,577
CSp-OIII_C1-83-0003;-77,873;-0,463
CSp-OIII_C3-86-0011;-77,873;-0,574
CSp-OIV_C1-90-0007;-77,872;-1,476
CSp-OIII_C1-83-0016;-77,873;-0,49
CSp-OIII_C3-86-0012;-77,872;-0,573
CSp-OIV_C3-81-0008;-77,87;-1,544
CSp-OIV_C1-90-0006;-77,87;-1,476
CSp-OIV_A3-81-0029;-77,87;-1,245
CSp-OV_E3-95-0047;-77,866;-2,987
CSp-OIV_C1-81-0003;-77,868;-1,497
CSp-OIV_C1-98-0012;-77,868;-1,384
CSp-OIV_C1-81-0004;-77,868;-1,496
CSp-OV_E3-95-0043;-77,863;-2,974
CSp-OIV_C3-81-0007;-77,866;-1,54
CSp-OIII_C1-93-0005;-77,866;-0,452
CSp-OIV_A1-90-0053;-77,865;-1,066
CSp-OIV_C1-91-0009;-77,864;-1,402
CSp-OIII_C1-83-0002;-77,865;-0,468
CSp-OIII_C1-83-0002;-77,865;-0,468
CSp-OIII_C1-93-0022;-77,864;-0,44
CSp-OIV_E1-99-0019;-77,863;-1,722
CSp-OIII_E3-86-0025;-77,863;-0,949
CSp-OIII_C3-92-0023;-77,863;-0,58
CSp-OIII_C3-92-0022;-77,863;-0,579
CSp-OIV_A1-90-0033;-77,862;-1,106
CSp-OV_E3-95-0044;-77,858;-2,974
CSp-OIV_A1-90-0034;-77,861;-1,111
CSp-OIV_A3-90-0039;-77,861;-1,188
CSp-OV_E3-95-0045;-77,856;-3
CSp-OIV_E1-99-0009;-77,859;-1,741
CSp-OIV_E3-86-0008;-77,858;-1,974
CSp-OIV_E3-86-0009;-77,858;-1,954
CSp-OIII_C1-93-0003;-77,86;-0,459
CSp-OIII_C1-93-0004;-77,859;-0,453
CSp-OIII_E3-92-0039;-77,859;-0,978
CSp-OIV_C3-81-0006;-77,858;-1,536
CSp-OIII_C3-83-0022;-77,859;-0,583
CSp-OIV_A3-90-0026;-77,858;-1,29
CSp-OIV_A3-90-0046;-77,858;-1,241
CSp-OIII_C3-86-0042;-77,858;-0,585
CSp-OIV_E1-99-0010;-77,856;-1,744
CSp-OIII_E3-83-0034;-77,857;-0,962
CSp-OIII_C3-86-0045;-77,857;-0,583
CSp-OIII_E3-92-0038;-77,855;-0,97
CSp-OIV_A3-90-0038;-77,855;-1,187
CSp-OIV_A3-81-0038;-77,854;-1,186
CSp-OIII_C1-93-0021;-77,854;-0,442
CSp-OIV_A1-90-0035;-77,853;-1,122
CSp-OIV_C3-81-0005;-77,852;-1,538
CSp-OIV_E3-86-0007;-77,851;-1,972
CSp-OIII_E3-92-0027;-77,852;-0,953
CSp-OIV_A1-90-0036;-77,852;-1,125
CSp-OIV_E1-93-0015;-77,851;-1,748
CSp-OV_E3-95-0046;-77,848;-2,995
CSp-OIII_C1-93-0002;-77,852;-0,433
CSp-OIV_A1-90-0040;-77,852;-1,159
CSp-OIII_C3-83-0021;-77,851;-0,594
CSp-OIV_A1-90-0037;-77,851;-1,128
CSp-OIV_E1-99-0023;-77,849;-1,721
CSp-OIV_C1-91-0013;-77,85;-1,451
CSp-OIV_A3-81-0037;-77,849;-1,187
CSp-OIV_C1-91-0012;-77,848;-1,456
CSp-OIV_C3-94-0004;-77,848;-1,534
CSp-OIII_C3-86-0041;-77,849;-0,592
CSp-OIII_E3-83-0033;-77,849;-0,964
CSp-OIV_E1-93-0014;-77,847;-1,749
CSp-OIII_E3-92-0037;-77,848;-0,945
CSp-OIII_C3-83-0040;-77,848;-0,594
CSp-OIV_A1-89-0037;-77,847;-1,016
CSp-OIII_E3-92-0040;-77,847;-0,991
CSp-OIII_E3-92-0026;-77,847;-0,935
CSp-OIV_C1-91-0011;-77,846;-1,459
CSp-OIV_A1-89-0038;-77,846;-1,015
CSp-OIII_E3-92-0025;-77,846;-0,93
CSp-OIV_A1-98-0040;-77,845;-1,148
CSp-OIII_E3-93-0028;-77,845;-0,913
CSp-OIV_C1-98-0011;-77,844;-1,337
CSp-OIV_C3-94-0003;-77,844;-1,534
CSp-OV_E3-88-0082;-77,84;-2,976
CSp-OIII_E3-92-0041;-77,842;-0,987
CSp-OIV_E1-82-0019;-77,841;-1,716
CSp-OIV_A1-81-0039;-77,841;-1,126
CSp-OIV_C3-94-0009;-77,84;-1,621
CSp-OIV_C3-94-0002;-77,84;-1,533
CSp-OIV_E1-93-0013;-77,839;-1,762
CSp-OIV_C3-91-0008;-77,839;-1,6
CSp-OIV_C3-91-0006;-77,839;-1,66
CSp-OIV_E1-93-0012;-77,838;-1,77
CSp-OIV_E1-99-0018;-77,838;-1,715
CSp-OIV_C3-91-0007;-77,838;-1,601
CSp-OIII_C1-93-0001;-77,838;-0,423
CSp-OIV_A3-81-0036;-77,837;-1,186
CSp-OIV_E1-99-0015;-77,837;-1,804
CSp-OIV_A1-98-0041;-77,837;-1,142
CSp-OIV_C3-94-0001;-77,837;-1,535
CSp-OV_E3-88-0078;-77,833;-2,976
CSp-OIV_E1-99-0013;-77,836;-1,779
CSp-OIII_C3-83-0020;-77,836;-0,61
CSp-OIV_E1-99-0017;-77,834;-1,711
CSp-OIV_A1-98-0042;-77,834;-1,139
CSp-OIII_E3-93-0029;-77,835;-0,913
CSp-OIII_E3-93-0030;-77,834;-0,92
CSp-OIV_A3-81-0035;-77,834;-1,188
CSp-OIV_C3-94-0008;-77,833;-1,603
CSp-OIV_E3-86-0010;-77,832;-1,928
CSp-OIV_E1-99-0014;-77,831;-1,806
CSp-OIV_A1-89-0039;-77,831;-1,011
